official_id,official_name,official_branch,official_province,official_address,official_latitude,official_longitude,official_url,official_about,google_name,google_feature_id,google_place_id,google_cid_decimal,google_latitude,google_longitude,google_rating,google_categories,google_address,google_maps_url,google_query,distance_km_from_official
7,Hermina Pasteur,Pasteur,JAWA BARAT,"Hermina Pasteur Hospital, Jalan Doktor Djunjunan, Pasteur, Bandung City, West Java, Indonesia",-6.895915,107.5888756,,"Pada tahun 2004, RS Hermina Pasteur memulai beroperasi. Rumah sakit ini menawarkan produk yang unik, Terapi Bobath, sebagai konsep penanganan pasien dengan disfungsi motorik, sensorik, persepsi dan kognitif karena kelainan sistem saraf pusat. Bayi dan anak-anak dengan sejarah infeksi atau pendarahan berulang dalam kehamilan dapat mengalami masalah tersebut. Layanan lain di RS Hermina Pasteur adalah perawatan untuk mengurangi spastisitas (kekakuan otot) akibat penyakit lain, dan layanan ortotik anak. Juga tersedia fasilitas lainnya, seperti Fetomaternal, Kemoterapi, KTK, Bobath, dan Klinik Geriatri.",Rumah Sakit Umum Hermina Pasteur,0x2e68e665dbe8d277:0x6d9193d15ffe92d4,ChIJd9Lo22XmaC4R1JL-X9GTkW0,7895254149225157332,-6.8958508,107.58883069999999,4.8,Rumah Sakit Umum|Rumah Sakit|Rumah Sakit Swasta,"Rumah Sakit Umum Hermina Pasteur, Jl. Dr. Djunjunan No.107, Pasteur, Kec. Cicendo, Kota Bandung, Jawa Barat 40173",https://www.google.com/maps/search/?api=1&query=Rumah+Sakit+Umum+Hermina+Pasteur&query_place_id=ChIJd9Lo22XmaC4R1JL-X9GTkW0,"Hermina Pasteur Hermina Pasteur Hospital, Jalan Doktor Djunjunan, Pasteur, Bandung City, West Java, Indonesia",0.0087
54,Hermina Pasuruan,https://herminahospitals.com/id/branch/hermina-pasuruan,JAWA TIMUR,"8WMP+J72, Jl raya Probolinggo, Sambirejo, Kec. Rejoso, Pasuruan ",-7.665753730278198,112.93571384877026,,,Rumah Sakit Hermina Pasuruan,0x2dd7c900180a5b51:0xface01fb522a4791,ChIJUVsKGADJ1y0RkUcqUvsBzvo,18072384533611300753,-7.6657657,112.93572189999999,4.9,Rumah Sakit,"Rumah Sakit Hermina Pasuruan, Sambirejo, Kec. Rejoso, Pasuruan, Jawa Timur 67181",https://www.google.com/maps/search/?api=1&query=Rumah+Sakit+Hermina+Pasuruan&query_place_id=ChIJUVsKGADJ1y0RkUcqUvsBzvo,"Hermina Pasuruan 8WMP+J72, Jl raya Probolinggo, Sambirejo, Kec. Rejoso, Pasuruan",0.0016
33,Hermina Pekalongan,Hermina Pekalongan,JAWA TENGAH,"RS Hermina Pekalongan, Jalan Jendral Sudirman No.16a, RW.6, Podosugih, Pekalongan Barat",-6.898524000000001,109.6675772,,"RS HERMINA PEKALONGAN
Rumah Sakit Hermina Pekalongan berlokasi di Jalan Jendral Sudirman No 16 A Kecamatan Podosugih, Kabupaten Pekalongan, berdiri sejak bulan Nopember 2019. Rumah Sakit Hermina Pekalongan menyediakan pelayanan rawat jalan, rawat inap dengan kapasitas 64 tempat tidur kamar perawatan dan pelayanan intensif sebanyak 9 tempat tidur dan pelayanan penunjang medis.


Fasilitas dan Pelayanan Kami,
Rawat Jalan
IGD 24 Jam
Poliklinik Spesialis
- Anak
- Kebidanan dan Kandungan
- Saraf
- Jiwa
- Penyakit Dalam
- Paru
- Jantung
- THT
- Kulit dan Kelamin
- Bedah Ortopedi
- Bedah Umum
- Bedah Mulut
- Gigi Periodonsia
- Rehabmedik
- Mata
Medical Check Up 
Klinik Laktasi
Klinik Tumbuh Kembang
Fisioterapi

Rawat Inap
Perawatan Umum
Perawatan Intensive
Kamar Bersalin
Kamar Operasi
Penunjang Medis
Instalasi Farmasi
Laboratorium
Radiologi

Pelayanan Unggulan
Perinatologi
Intensive Care Anak (NICU/ PICU)

Contact Person :
0821 3678 9255 (Riska)
0857 2855 5844 (Yusril)",RS Hermina Pekalongan,0x2e7025f0d60cfb89:0x819086da8cbbeabb,ChIJifsM1vAlcC4Ru-q7jNqGkIE,9336110300761156283,-6.898524,109.6675772,4.4,Rumah Sakit Umum|Rumah Sakit,"RS Hermina Pekalongan, Jl. Jenderal Sudirman No.16a, RW.6, Podosugih, Kec. Pekalongan Bar., Kota Pekalongan, Jawa Tengah 51112",https://www.google.com/maps/search/?api=1&query=RS+Hermina+Pekalongan&query_place_id=ChIJifsM1vAlcC4Ru-q7jNqGkIE,"Hermina Pekalongan RS Hermina Pekalongan, Jalan Jendral Sudirman No.16a, RW.6, Podosugih, Pekalongan Barat",0.0
34,Hermina Pekanbaru,pekanbaru,RIAU,"Jl. Tuanku Tambusai No.Rt03/02, Delima, Kec. Tampan, Kota Pekanbaru, Riau 28292",0.499197,101.4125204,,,RS Hermina Pekanbaru,0x31d5a91c28229a2d:0x7ab39ab5230d5ff1,ChIJLZoiKByp1TER8V8NI7Was3o,8841580596226252785,0.49922099999999997,101.4125093,4.7,Rumah Sakit Swasta|Rumah Sakit,"RS Hermina Pekanbaru, Jl. Tuanku Tambusai, Delima, Kec. Tampan, Kota Pekanbaru, Riau 28292",https://www.google.com/maps/search/?api=1&query=RS+Hermina+Pekanbaru&query_place_id=ChIJLZoiKByp1TER8V8NI7Was3o,"Hermina Pekanbaru Jl. Tuanku Tambusai No.Rt03/02, Delima, Kec. Tampan, Kota Pekanbaru, Riau 28292",0.0029
40,Hermina Periuk Tangerang,Periuk Tangerang,BANTEN,"Jl Moh. Toha Kp Nagrak RT 004/006 , Kec. Periuk , Tangerang",-6.158098499999999,106.5996595,,"Rumah Sakit Hermina Periuk Tangerang di bangun pada 5 Desember tahun 2020 , Terletak di kota Tangerang Jl Moh. Toha Kp Nagrak Rt 004/006 , Rumah Sakit ini adalah salah satu rumah sakit unggulan di daerah tersebut yang memiliki bangunan 4 lantai dengan fasilitas unggulan Poliklinik Bedah.",RS Hermina Periuk Kota Tangerang,0x2e69ff8f966023c7:0x9549d55779457a75,ChIJxyNglo__aS4RdXpFeVfVSZU,10757363756624607861,-6.1512097,106.5937447,4.1,Rumah Sakit,"RS Hermina Periuk Kota Tangerang, Jl. Moh. Toha, RT.001/RW.007, Nagrak, Kec. Periuk, Kota Tangerang, Banten 15131",https://www.google.com/maps/search/?api=1&query=RS+Hermina+Periuk+Kota+Tangerang&query_place_id=ChIJxyNglo__aS4RdXpFeVfVSZU,"Hermina Periuk Tangerang Jl Moh. Toha Kp Nagrak RT 004/006 , Kec. Periuk , Tangerang",1.0071
27,Hermina Podomoro,Podomoro,DKI JAKARTA,"Hermina Hospital Podomoro, Jalan Danau Agung 2, RT.3/RW.16, Sunter Agung, North Jakarta City, Jakarta, Indonesia",-6.145455000000001,106.861856,,"Untuk mengantisipasi pertumbuhan penduduk Jakarta yang lebih tinggi, Rumah Sakit Hermina dibuka lagi di kawasan Podomoro pada 2017. Dibangun dengan 4 lantai dan 101 tempat tidur.",RSU Hermina Podomoro,0x2e69f59d29ce2e07:0xa62384843ac3a264,ChIJBy7OKZ31aS4RZKLDOoSEI6Y,11971557937937359460,-6.1455456,106.86152709999999,4.6,Rumah Sakit Swasta|Dokter|Rumah Sakit,"RSU Hermina Podomoro, Blok E 3, Jl. Danau Agung 2 No.28 - 30, RT.3/RW.16, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",https://www.google.com/maps/search/?api=1&query=RSU+Hermina+Podomoro&query_place_id=ChIJBy7OKZ31aS4RZKLDOoSEI6Y,"Hermina Podomoro Hermina Hospital Podomoro, Jalan Danau Agung 2, RT.3/RW.16, Sunter Agung, North Jakarta City, Jakarta, Indonesia",0.0377
30,Hermina Purwokerto,Purwokerto,JAWA TENGAH,"Hermina Hospital, RS Hermina, Jl. Yos Soedarso, Karanglewas Lor, Purwokerto Bar., Banyumas, Central Java, Indonesia",-7.421002400000001,109.2026341,,"Rumah Sakit Hermina Purwokerto Grand Opening pada tanggal 08 Februari 2018, 2 Gedung dengan Gedung 1 memiliki 7 lantai dan Gedung 2 memiliki 4 lantaidengan kapasitas 152 tempat tidur. Rumah sakit ini menyediakan layanan Obstetri, Ginekologi dan Pediatri, Penyakit lain-lain dengan produk unggulan Gigi Spesialistik, Klinik Tumbuh Kembang, Perina, NICU, PICU, ICU, Emergensi Medisin, dan Kedokteran Okupasi.",Hermina Hospital Purwokerto,0x2e655e165940f50b:0x2a2e314152ab2c5f,ChIJC_VAWRZeZS4RXyyrUkExLio,3039420955151248479,-7.420566999999999,109.20263899999999,4.7,Rumah Sakit,"Hermina Hospital Purwokerto, Jl. Yos Sudarso, RT.03/RW.01, Karanglewas Lor, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53136",https://www.google.com/maps/search/?api=1&query=Hermina+Hospital+Purwokerto&query_place_id=ChIJC_VAWRZeZS4RXyyrUkExLio,"Hermina Purwokerto Hermina Hospital, RS Hermina, Jl. Yos Soedarso, Karanglewas Lor, Purwokerto Bar., Banyumas, Central Java, Indonesia",0.0484
60,Hermina Salatiga,Hermina Salatiga,JAWA TENGAH,"PF2M+C93, Jl. Blotongan, Blotongan, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50715 ",-7.298965488731559,110.48339923002797,,"RS Hermina Salatiga Merupakan Rumah Sakit Hermina Cabang Ke 52 yang berlokasi di Jalan fatmawati, Kelurahan Blotongan, Kecamatan Sidorejo, Kota Semarang, Jawa Tengah. Diresmikan pada Bulan Desember 2025, RS Hermina Salatiga Mempunyai 100 Tempat tidur. Berfokus pada pelayanan Ibu, Anak dan Umum, Memiliki Dokter Spesialis kandungan, Dokter Spesialis anak,Dokter Spesialis Penyakit Dalam, Dokter Spesialis Paru, Dokter Spesialis Jantung, Dokter Spesialis Kulit dan Kelamin, Dokter Spesialis Klinik Gizi, Dokter Spesialis Saraf, Dokter Spesialis Mata, Dokter Spesialis THT, Dokter Spesialis Bedah Umum, Dokter Spesialis Orthopedi, Dokter Spesialis Rehabilitasi Medis,Dokter Spesialis Bedah Gigi,dan Dokter gigi Umum Di dukung oleh Penunjang medis seperti Farmasi, Laboratorium, Radiologi, dan fisioterapi.",RS Hermina Salatiga,0x2e7a790065e856d9:0x8e39be2a430dd458,ChIJ2VboZQB5ei4RWNQNQyq-OY4,10248431515781157976,-7.2993367,110.4828849,4.8,Rumah Sakit Umum,"PF2M+C93 RS Hermina Salatiga, Jl. Fatmawati, Blotongan, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50715",https://www.google.com/maps/search/?api=1&query=RS+Hermina+Salatiga&query_place_id=ChIJ2VboZQB5ei4RWNQNQyq-OY4,"Hermina Salatiga PF2M+C93, Jl. Blotongan, Blotongan, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50715",0.0702
28,Hermina Samarinda,Samarinda,KALIMANTAN TIMUR,"Hermina Samarinda Hospital, Jalan Teuku Umar, Karang Asam Ilir, Samarinda City, East Kalimantan, Indonesia",-0.5071492,117.1091961,,"Rumah sakit Hermina baru dibuka lagi di Kalimantan Timur, tepatnya di kota Samarinda, pada tahun 2018. Dibangun dengan 6 lantai dan berkapasitas 190 tempat tidur.                                                                                                                                                                                       VISI                                                                                                                                                                                                                                                                                                                                                                                                                                              Untuk menjadikan perusahaan yang mengoperasikan
jaringan rumah sakit yang tumbuh, sehat dan
berumur panjang
MISI                                                                                                                                                                                                                                                                                                                                                                                                                                        1.Untuk melakukan upaya berkelanjutan dalam memperluas jaringan Rumah Sakit dan meningkatkan kualitas jaringan Rumah Sakitnya dengan menambahkan  lebih banyak spesialisasi dan layanan
2.Untuk mempromosikan Departemen Perusahaan sebagai penggagas, fasilitator,  koordinator, penyelia, dan penasihat dalam mendukung jaringan Rumah Sakit
3.Untuk mengelola Perusahaan secara profesional untuk memberikan eﬁsiensi dan  efektivitas yang lebih besar, serta rasio keuangan yang sehat
4.Untuk melakukan pengembangan sumber daya manusia untuk menciptakan eksekutif  yang profesional dan loyal, dengan meneruskan sistem dan nilai-nilai Perusahaan dengan  lancar ke generasi berikutnya

",Rumah Sakit Hermina Samarinda,0x2df67f419c0bf929:0x450b0adf93f08fde,ChIJKfkLnEF_9i0R3o_wk98KC0U,4975082168736845790,-0.5073014,117.10935169999999,4.4,Rumah Sakit,"Rumah Sakit Hermina Samarinda, Jl. Teuku Umar No.34, Karang Asam Ilir, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75126",https://www.google.com/maps/search/?api=1&query=Rumah+Sakit+Hermina+Samarinda&query_place_id=ChIJKfkLnEF_9i0R3o_wk98KC0U,"Hermina Samarinda Hermina Samarinda Hospital, Jalan Teuku Umar, Karang Asam Ilir, Samarinda City, East Kalimantan, Indonesia",0.0242
18,Hermina Serpong,Serpong,BANTEN,"Hermina Serpong, Buaran, South Tangerang City, Banten, Indonesia",-6.346619599999999,106.6856743,,"
RS Hermina Serpong adalah salah satu rumah sakit yang berada di wilayah Kota Tangerang selatan, yang merupakan bagian dari jasa kesehataan di bawah naungan Hermina Hospitals Group. RS Hermina Serpong cabang ke-18 dari seluruh RS Hermina di Nusantara. 
RS Hermina Serpong Dibangun pada tahun 2013 dengan 5 lantai dengan kapasitas 100 tempat tidur, rumah sakit ini berada di lokasi strategis dan di area Puspitek Serpong yang sangat cepat perkembangannya.
",RSU Hermina Serpong,0x2e69e5a620c1bba9:0xff9a9b279437f0ac,ChIJqbvBIKblaS4RrPA3lCebmv8,18418204220377788588,-6.3465637,106.68570129999999,4.1,Rumah Sakit Swasta|Rumah Sakit,"RSU Hermina Serpong, Jl. Raya Puspitek No.99, Buaran, Kec. Serpong, Kota Tangerang Selatan, Banten 15310",https://www.google.com/maps/search/?api=1&query=RSU+Hermina+Serpong&query_place_id=ChIJqbvBIKblaS4RrPA3lCebmv8,"Hermina Serpong Hermina Serpong, Buaran, South Tangerang City, Banten, Indonesia",0.0069
20,Hermina Solo,Solo,JAWA TENGAH,"RS Hermina, Jalan Kolonel Sutarto, Jebres, Surakarta City, Central Java, Indonesia",-7.5600346,110.8402085,,"Terletak di jalur protokol Jl. Kolonel Sutarto, RS Hermina Solo mulai beroperasi pada tahun 2014 berlantai 6 dengan 100 tempat tidur. Rumah sakit ini memiliki fasilitas Fetomaternal, Hemodialisis, Thalassemia, dan KTK.",Rumah Sakit Hermina Solo,0x2e7a16f088695fbb:0x8d0692ba99ae5268,ChIJu19piPAWei4RaFKumbqSBo0,10161970939348013672,-7.5602845,110.8402108,4.7,Rumah Sakit Swasta|Rumah Sakit,"Rumah Sakit Hermina Solo, Jl. Kolonel Sutarto No.16, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126",https://www.google.com/maps/search/?api=1&query=Rumah+Sakit+Hermina+Solo&query_place_id=ChIJu19piPAWei4RaFKumbqSBo0,"Hermina Solo RS Hermina, Jalan Kolonel Sutarto, Jebres, Surakarta City, Central Java, Indonesia",0.0278
47,Hermina Soreang,https://herminahospitals.com/id/branch/hermina-soreang,JAWA BARAT,"Jl. Al-Fathu No.9, Pamekaran, Kec. Soreang, Kabupaten Bandung, Jawa Barat",-7.031593,107.526767,,"Kami dibangun untuk melayani dan didirikan untuk membangun. RS Hermina Soreang merupakan Rumah Sakit Hermina yang ke 44. Letak Rumah Sakit Hermina Soreang ada di Jalan Terusan Al Fathu no. 9, Sarilamping, Kelurahan Soreang, Kecamatan Soreang, Kabupaten Bandung, Provinsi Jawa Barat 40911. Sebagai salah satu rumah sakit swasta yang melayani kesehatan anak dan dewasa dan memberikan pelayanan yang aman dan bermutu bagi Sahabat Hermina dan keluarga. Pelayanan Rumah Sakit yang bermutu adalah pelayanan yang Aman, Rasional efektif, Efisien dan memberikan kenyamanan bagi pasien.

",Hermina Hospital Soreang,0x2e68ed0c950375fb:0x2a6a98466b6cb805,ChIJ-3UDlQztaC4RBbhsa0aYaio,3056422725341722629,-7.0316617,107.5267547,4.4,Rumah Sakit,"Hermina Hospital Soreang, Jl. Terusan Al Fathu No.9A, Soreang, Kec. Soreang, Kabupaten Bandung, Jawa Barat 40911",https://www.google.com/maps/search/?api=1&query=Hermina+Hospital+Soreang&query_place_id=ChIJ-3UDlQztaC4RBbhsa0aYaio,"Hermina Soreang Jl. Al-Fathu No.9, Pamekaran, Kec. Soreang, Kabupaten Bandung, Jawa Barat",0.0078
10,Hermina Sukabumi,Sukabumi,JAWA BARAT,"RS Hermina Sukabumi, Jalan Raya Sukaraja, Sukaraja, Sukabumi, West Java, Indonesia",-6.9178384,106.9616136,,"RSU. Hermina Sukabumi dibangun pada tahun 2007 dan dekat dengan kawasan hunian terkemuka di Sukabumi, RSU Hermina Sukabumi menawarkan layanan berkualitas untuk pasien dengan produk - produk pelayanan Umum, Ibu, dan Anak. Lokasi rumah sakit yang mudah ditemukan dengan akses strategis di jalan utama Sukaraja ini memiliki 165 tempat tidur, dan didukung fasilitas pelayanan ICU, NICU, PICU, Perinatology, Kemoterapi, KTK dan Bobath. Rumah sakit ini juga berusaha untuk menerapkan manajemen standar kualitas untuk konsistensi pemeliharaan, kualitas, sistem, efisiensi, produktivitas dan standar layanan.",Hermina Hospital Sukabumi,0x2e6848f8e5737c5f:0xd934bfebd6357bbe,ChIJX3xz5fhIaC4Rvns11uu_NNk,15651345624651365310,-6.917895199999999,106.9614452,4.8,Rumah Sakit,"Hermina Hospital Sukabumi, Jl. Raya Sukaraja, RT.003/RW.003, Sukaraja, Kec. Sukaraja, Kabupaten Sukabumi, Jawa Barat 43192",https://www.google.com/maps/search/?api=1&query=Hermina+Hospital+Sukabumi&query_place_id=ChIJX3xz5fhIaC4Rvns11uu_NNk,"Hermina Sukabumi RS Hermina Sukabumi, Jalan Raya Sukaraja, Sukaraja, Sukabumi, West Java, Indonesia",0.0196
11,Hermina Tangerang,Tangerang,BANTEN,"RS HERMINA TANGERANG, Jl. Ks. Tubun, RT.002/RW.001, Pasar Baru, Kota Tangerang, Banten, Indonesia",-6.1694727,106.6267022,,"Rumah Sakit Hermina Tangerang adalah anggota ke-11 dari jaringan Rumah Sakit Hermina Hospital Group. Beroperasi sejak tahun 2008, rumah sakit ini memberikan layanan-layanan medis yang sesuai dengan perkembangan terkini.
Rumah Sakit Hermina Tangerang berusaha untuk meningkatkan kualitas kesehatan masyarakat kawasan Karawaci, Tangerang dan sekitarnya dengan layanan-layanan unggulannya, seperti Hemodialisis, Kemoterapi, Klinik Tumbuh Kembang (KTK),ICU, NICU, Perina, hingga Gigi Spesialistik.  Rumah Sakit Hermina Tangerang telah menerima Quality Standard Achievement pada 2017, yang menunjukkan kinerja terbaiknya dalam memberikan pelayanan bagi pasien dan pertumbuhan pasien rawat inap yang pesat sejak 2012. ",RS Hermina Tangerang,0x2e69ff330630c8bd:0xe087aa9dfe8cf32a,ChIJvcgwBjP_aS4RKvOM_p2qh-A,16179087781909033770,-6.169579199999999,106.626695,4.3,Rumah Sakit Swasta|Dokter|Rumah Sakit,"RS Hermina Tangerang, Jl. Ks. Tubun No.10, RT.001/RW.001, Ps. Baru, Kec. Karawaci, Kota Tangerang, Banten 15112",https://www.google.com/maps/search/?api=1&query=RS+Hermina+Tangerang&query_place_id=ChIJvcgwBjP_aS4RKvOM_p2qh-A,"Hermina Tangerang RS HERMINA TANGERANG, Jl. Ks. Tubun, RT.002/RW.001, Pasar Baru, Kota Tangerang, Banten, Indonesia",0.0119
9,Hermina Tangkuban Perahu,Tangkuban Perahu,JAWA TIMUR,"Rumah Sakit Hermina Tangkubanprahu, Jalan Tangkuban Perahu, Kauman, Malang City, East Java, Indonesia",-7.9780737,112.6245237,,"Emisi Otoakustik (OAE) telah digunakan secara luas untuk membantu pendengaran bayi yang baru lahir, termasuk di RS Hermina Tangkubanprahu. Layanan ini secara klinis sangat penting sebagai dasar pengujian sederhana dan non-invasif terhadap kelainan pendengaran pada bayi baru lahir dan anak-anak yang belum dapat menerima tes pendengaran secara konvensional. OAE adalah produk unggulan di rumah sakit ini sejak pendiriannya pada tahun 2006, dengan dukungan fasilitas KTK.",Rumah Sakit Hermina Tangkubanprahu,0x2dd62826b3c0b8a5:0x422b49639f9f4cfb,ChIJpbjAsyYo1i0R-0yfn2NJK0I,4767985322730409211,-7.977901699999999,112.6244579,4.3,Rumah Sakit Umum,"Rumah Sakit Hermina Tangkubanprahu, Jl. Tangkuban Perahu No.29-33, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119",https://www.google.com/maps/search/?api=1&query=Rumah+Sakit+Hermina+Tangkubanprahu&query_place_id=ChIJpbjAsyYo1i0R-0yfn2NJK0I,"Hermina Tangkuban Perahu Rumah Sakit Hermina Tangkubanprahu, Jalan Tangkuban Perahu, Kauman, Malang City, East Java, Indonesia",0.0205
